cgpa,backlogs,coding_score,aptitude_score,communication_score,projects,internships,certifications,github_contributions,leetcode_solved,hackathon,soft_skills,placement_status,placement_month
8.26,0,80,53,73,3,1,0,343,42,0,65,1,6
5.72,4,48,7,55,6,3,2,44,80,5,74,1,7
6.62,4,32,60,77,6,0,7,114,84,0,61,1,3
9.23,5,61,34,30,5,1,1,55,32,0,64,0,7
7.99,0,53,90,52,0,1,3,76,165,0,59,0,12
6.12,0,70,15,46,6,0,10,20,203,0,100,0,11
8.48,0,65,41,48,0,0,2,313,50,0,62,0,6
7.93,2,86,75,72,7,0,0,82,94,0,91,0,12
4.76,0,55,41,80,7,0,7,117,71,0,72,0,10
6.77,1,46,100,61,1,3,0,339,36,4,81,1,6
9.71,0,93,20,61,0,0,3,224,157,0,67,1,11
7.7,0,82,24,59,3,0,1,164,125,0,37,1,1
8.95,1,78,77,75,3,3,1,304,13,1,64,1,9
6.31,0,74,80,78,8,0,0,279,100,0,61,1,6
9.77,0,60,27,96,6,1,1,286,27,1,71,1,5
6.52,2,25,12,51,9,2,6,32,79,0,87,0,12
6.5,2,47,59,43,3,0,0,113,24,1,78,1,7
7.09,0,45,62,53,0,1,5,106,18,0,72,1,5
4.55,4,61,75,76,3,1,2,212,10,1,79,0,7
8.85,0,73,45,84,2,3,2,428,6,3,47,0,12
6.22,1,100,78,78,5,0,4,144,75,1,58,0,9
6.97,0,51,50,32,3,2,1,68,48,0,82,0,10
4.96,0,87,59,100,10,1,4,73,43,1,57,1,5
8.79,1,50,96,45,1,2,4,242,3,0,48,1,1
9.45,0,41,48,77,3,1,9,235,42,0,76,1,10
7.78,5,83,43,66,4,0,6,34,88,5,58,1,6
8.08,0,63,66,87,6,0,3,97,117,0,40,0,11
8.18,0,54,39,55,6,0,0,75,1,4,52,0,11
6.93,1,64,96,61,8,0,3,127,215,0,21,1,10
9.43,1,60,31,96,11,2,0,228,80,0,72,0,10
5.47,3,100,67,55,0,2,7,279,83,0,58,1,8
9.15,0,59,44,42,2,0,4,203,84,2,63,0,8
7.33,0,55,86,49,1,1,5,161,121,0,56,0,9
9.11,3,72,31,49,9,0,4,143,32,1,100,1,1
7.4,4,97,96,71,7,0,5,319,86,0,50,1,9
6.2,1,79,82,18,3,0,1,142,29,0,54,0,6
7.98,1,62,51,67,4,2,2,173,3,0,74,1,8
5.4,1,61,80,49,5,0,1,178,33,0,28,1,9
5.14,1,59,62,53,0,0,3,272,40,0,46,1,11
5.11,1,69,53,54,1,0,0,206,114,0,65,1,5
5.53,0,56,66,73,4,0,6,235,90,0,100,1,4
7.76,0,100,85,53,2,2,2,385,89,0,91,1,7
7.34,1,81,59,54,3,0,4,120,11,4,76,1,2
5.97,0,61,74,73,6,0,2,107,14,0,76,0,8
8.08,2,83,58,97,6,1,4,245,153,2,65,1,9
7.39,1,52,28,64,8,0,5,138,209,0,55,0,11
9.11,0,93,28,56,3,0,0,156,79,0,59,1,3
6.56,1,58,70,86,9,0,1,154,44,2,58,1,3
6.45,1,60,62,64,2,3,2,459,108,0,53,1,4
5.69,0,13,77,57,5,0,1,25,112,0,70,0,10
9.2,0,59,75,26,8,1,5,88,119,1,54,0,11
6.1,3,100,83,34,9,0,1,157,4,1,76,1,11
9.56,0,43,46,73,1,1,3,24,152,0,78,0,6
6.43,0,56,49,71,2,3,0,245,49,0,54,0,9
5.91,0,59,33,72,6,1,3,215,73,2,82,0,7
5.66,0,57,69,69,1,2,3,330,97,0,68,0,9
7.42,0,68,52,35,5,3,7,251,48,0,66,0,7
7.68,3,42,56,76,6,1,4,35,176,0,87,1,9
8.56,0,73,63,59,2,0,3,178,128,1,62,0,11
6.95,3,70,64,62,6,2,3,186,49,2,69,1,2
4.8,2,72,74,65,1,0,5,27,85,0,100,0,11
5.21,0,53,76,81,5,2,5,152,175,1,29,1,11
5.16,2,80,41,57,2,2,3,152,54,0,67,1,5
5.65,0,61,35,54,6,1,1,161,150,0,71,1,11
6.66,0,69,92,58,2,0,4,266,3,0,72,1,6
7.19,3,97,43,48,2,1,2,145,93,4,93,0,11
7.88,4,78,64,72,0,1,4,19,99,1,66,1,7
6.96,5,27,64,55,6,0,2,0,216,0,74,1,12
7.66,0,61,77,57,4,3,5,238,8,5,62,0,7
8.91,0,65,76,57,2,0,8,83,57,0,50,0,9
5.54,2,62,54,67,2,2,5,321,104,0,63,0,6
7.29,1,15,73,58,0,0,2,66,164,1,100,0,6
6.38,0,47,71,55,4,2,7,268,77,0,83,1,8
5.18,1,76,44,46,3,1,4,495,53,0,54,1,11
9.59,1,57,77,55,2,0,6,9,74,0,67,1,4
8.81,0,88,96,54,2,0,6,147,59,5,74,1,1
5.51,3,80,100,75,2,1,2,30,17,1,29,1,4
6.61,3,63,57,43,4,0,4,330,37,5,50,1,1
6.37,2,71,71,62,2,0,4,227,70,0,31,0,7
9.17,0,56,67,55,8,0,1,168,103,0,83,0,6
8.08,0,91,82,68,4,1,1,71,158,0,87,1,2
8.61,1,72,49,49,4,0,0,248,141,0,45,1,11
5.95,0,43,75,78,4,0,8,225,59,1,73,0,8
9.46,0,74,75,78,3,2,6,72,115,0,55,1,5
6.06,0,52,87,65,2,0,0,86,116,2,58,1,4
6.6,2,70,43,16,2,0,2,90,32,1,50,1,5
5.99,2,86,63,64,1,2,2,316,83,1,71,1,11
6.55,4,83,49,74,2,3,0,80,37,2,68,1,8
6.74,0,61,51,79,3,1,0,148,58,0,61,0,6
8.91,5,63,55,75,1,0,3,37,108,0,41,1,4
9.04,1,63,52,63,4,0,0,60,136,0,36,1,8
7.41,1,59,74,63,1,0,2,35,10,2,61,1,8
6.42,4,59,65,37,11,0,2,255,19,0,85,0,7
7.8,0,76,80,69,3,1,2,188,220,0,65,1,7
6.83,0,71,68,66,2,1,1,234,128,0,85,1,9
7.38,1,67,29,38,5,0,0,329,134,1,89,0,7
7.76,4,45,42,54,5,1,4,135,74,0,94,1,8
8.28,5,84,33,79,11,1,6,165,195,0,49,1,4
7.15,0,67,58,67,2,2,8,219,40,0,99,1,2
6.79,0,46,63,47,1,1,0,263,110,0,76,0,9
8.51,0,66,28,50,0,1,1,45,53,1,71,1,3
8.81,0,71,76,36,1,0,5,191,18,0,48,1,3
9.62,0,72,30,76,6,1,0,248,173,0,54,1,8
8.77,0,56,48,89,1,0,2,349,55,0,58,1,1
8.79,0,56,78,74,7,3,2,101,78,0,74,0,6
5.86,0,67,75,65,12,0,3,257,158,2,54,1,2
7.68,5,62,70,46,6,1,8,146,159,0,39,1,7
7.51,1,27,57,85,10,0,1,315,64,1,47,0,8
6.15,0,42,44,84,3,1,8,126,100,1,27,1,12
8.49,0,60,54,46,4,0,3,108,140,0,58,1,6
7.67,0,58,70,66,0,0,7,356,6,0,78,1,11
5.27,0,20,59,65,2,1,7,79,353,0,64,0,7
9.73,0,45,81,60,4,0,1,230,29,0,65,1,3
7.39,0,61,50,62,2,2,2,286,91,0,85,0,12
7.04,3,51,22,59,10,1,1,12,0,1,96,1,12
7.81,3,48,86,67,2,3,2,91,28,3,45,1,7
6.87,2,86,74,66,4,0,5,27,166,0,67,1,9
5.7,1,69,89,74,1,1,5,29,5,0,72,1,3
6.57,1,77,61,80,11,0,0,24,4,0,71,1,3
9.47,3,67,76,62,1,1,1,316,162,1,22,1,11
7.8,0,78,35,100,7,0,7,315,134,2,68,1,12
5.2,0,72,37,64,1,1,4,218,61,1,80,1,5
9.38,1,59,65,61,4,1,1,142,18,1,49,1,3
9.35,0,80,93,63,3,2,0,110,88,2,62,1,3
7.88,2,76,74,43,4,1,0,247,22,0,57,1,4
8.3,0,63,75,54,9,1,2,77,1,0,84,0,12
7.43,4,86,74,39,0,2,2,259,4,1,75,0,8
7.46,0,68,74,50,7,0,8,217,55,0,74,1,3
4.92,1,40,85,83,5,2,2,299,84,0,38,0,12
8.29,3,69,68,63,3,0,0,79,27,1,79,0,8
4.59,4,79,57,70,1,0,0,57,0,0,66,0,8
9.45,2,70,85,52,5,1,6,231,51,0,71,1,8
7.5,0,45,23,90,9,0,0,293,102,0,66,1,11
9.2,2,61,30,94,8,2,8,119,135,1,75,1,7
6.24,2,70,64,45,0,2,1,228,52,0,70,0,12
8.17,3,61,34,55,5,0,1,2,31,0,35,0,7
5.09,3,43,65,50,12,0,5,37,140,2,39,1,12
6.93,4,51,54,95,2,0,1,395,189,0,46,0,10
9.08,4,60,73,41,6,0,7,141,140,0,53,1,8
9.53,0,19,37,46,0,0,4,112,2,1,70,1,5
8.34,1,68,63,66,4,0,1,143,82,0,83,1,9
4.87,4,51,0,57,0,2,6,220,93,2,67,0,7
5.63,0,71,76,65,4,0,5,405,102,3,68,1,3
5.48,3,47,69,68,1,1,2,134,116,0,73,0,12
8.91,2,52,97,94,4,1,0,23,103,0,70,1,7
6.35,2,41,60,49,7,0,3,23,207,1,74,0,10
9.33,2,69,75,32,2,1,2,73,4,0,53,1,3
8.64,0,68,72,54,7,0,0,210,71,0,48,1,12
5.0,2,82,43,35,5,2,6,114,264,3,82,0,6
7.31,0,90,79,65,6,0,1,327,43,1,74,1,5
5.08,0,98,57,100,3,1,1,48,13,4,28,1,1
4.86,0,30,89,63,2,0,5,28,10,0,45,1,4
5.31,0,51,60,58,9,0,8,110,29,0,54,0,9
8.71,4,52,68,84,2,0,2,122,147,0,62,1,8
5.81,0,66,67,55,3,0,2,48,15,0,88,1,8
4.67,0,71,28,76,4,1,6,21,38,0,43,1,8
5.25,0,82,70,67,1,1,1,32,163,0,48,1,1
6.14,0,41,47,61,1,1,3,248,116,3,66,1,11
7.83,0,48,64,66,4,0,0,281,91,0,68,1,2
7.63,0,67,70,78,12,0,3,40,157,1,46,1,7
7.53,1,62,50,100,1,1,7,107,55,1,70,0,11
5.55,1,78,59,79,1,1,10,193,18,0,40,1,2
6.31,2,89,51,72,1,0,1,455,201,0,27,1,5
9.63,0,80,75,72,10,0,8,110,1,0,65,1,9
7.45,0,39,53,19,3,1,2,4,43,0,63,0,7
7.26,0,55,46,42,5,0,1,97,55,3,84,0,12
6.32,0,73,59,60,5,0,9,414,88,0,79,1,5
9.08,0,79,75,82,10,0,3,146,50,0,66,1,9
7.66,0,58,48,24,7,1,4,115,195,0,67,1,7
6.72,4,85,72,84,3,0,3,30,125,1,58,1,10
7.55,3,68,28,55,1,2,6,123,131,0,85,1,9
6.43,0,79,70,39,2,1,4,6,218,0,56,1,6
5.65,1,56,80,82,0,0,0,284,43,0,56,1,4
8.06,0,77,75,72,4,2,4,179,232,1,38,0,9
7.14,4,66,58,81,2,1,7,172,131,0,74,0,11
7.5,0,62,27,30,5,1,2,105,14,1,74,1,7
5.55,0,87,51,60,3,0,8,152,11,0,65,1,7
6.55,0,68,70,61,7,0,5,238,36,0,44,0,7
4.9,0,63,66,69,6,0,2,300,13,0,79,1,2
4.54,0,56,75,61,6,1,8,66,51,1,82,1,1
5.51,3,67,65,58,1,1,6,331,12,3,63,0,10
4.67,4,73,69,53,2,1,1,126,73,0,36,1,11
7.53,0,54,33,74,3,1,5,153,39,3,64,0,12
4.68,1,54,78,46,2,0,7,276,54,0,74,1,3
8.82,5,42,42,16,3,0,6,65,229,0,72,0,12
7.57,3,100,79,47,1,1,7,116,21,0,90,1,5
8.5,3,65,83,61,3,1,1,233,43,3,73,1,4
6.79,4,47,36,57,3,2,4,14,61,1,90,0,6
6.38,4,88,53,76,8,1,7,85,76,5,76,0,10
5.18,0,36,100,79,3,0,4,128,30,3,70,0,10
7.93,0,75,100,68,0,0,0,327,34,3,76,1,6
4.54,0,57,54,93,3,1,4,1,30,1,80,1,9
8.84,2,61,89,60,9,0,1,75,31,0,50,0,8
8.09,0,100,50,87,8,1,8,227,224,0,51,1,7
4.59,1,41,39,66,3,0,5,199,203,1,78,1,1
5.37,1,67,41,76,3,2,0,108,67,3,88,0,12
8.7,1,39,74,73,3,3,2,206,134,0,68,1,10
6.48,3,61,59,63,4,0,3,24,1,0,62,0,7
6.17,0,100,60,55,11,0,7,154,28,2,60,0,10
6.69,0,46,64,62,3,0,5,353,35,0,74,1,11
6.91,5,88,69,34,2,1,0,251,70,0,65,0,11
9.96,1,80,15,99,7,1,6,1,142,2,58,1,12
6.75,2,40,88,59,8,0,7,115,49,1,52,1,12
6.74,0,80,64,60,4,3,6,205,106,2,100,1,12
8.91,0,77,84,74,7,0,1,46,84,0,25,0,7
8.25,0,60,45,70,8,2,1,125,110,0,59,1,5
6.79,0,69,88,61,6,0,5,36,102,0,90,1,11
6.24,4,26,52,51,0,0,1,25,46,0,68,1,1
8.45,0,74,61,73,2,0,3,49,258,0,53,1,8
5.02,0,83,91,76,3,0,3,132,225,1,75,1,1
6.46,2,68,41,91,6,0,2,65,23,0,51,0,7
8.29,0,96,51,85,6,0,8,176,81,0,48,1,10
6.29,3,67,18,73,3,1,1,49,138,2,47,1,1
6.26,2,78,59,63,2,0,0,26,7,0,55,1,4
4.79,0,33,61,31,1,1,3,114,43,1,59,1,3
4.53,5,60,82,69,6,1,3,38,156,0,61,1,1
6.21,1,55,63,68,0,1,6,106,45,0,74,0,8
5.27,2,100,78,58,1,0,0,35,66,1,70,0,10
4.76,1,78,92,62,5,0,3,222,160,0,62,0,6
9.48,0,80,99,83,2,0,9,185,102,0,62,1,7
4.97,0,63,69,43,4,0,7,85,19,0,57,1,4
9.7,1,33,37,70,6,0,2,145,129,0,83,1,9
8.51,0,34,58,81,4,0,4,84,47,0,52,0,10
9.63,4,65,70,84,6,2,5,6,93,1,35,1,1
7.37,5,86,93,63,2,0,2,212,76,0,45,1,3
6.24,0,52,49,35,0,0,2,122,11,0,61,0,10
6.82,0,62,87,35,2,1,0,180,49,0,86,1,2
5.61,0,53,67,59,4,3,8,197,53,0,45,1,2
8.49,0,88,34,30,1,1,5,40,127,1,87,1,8
9.55,5,59,66,73,5,1,7,244,37,1,49,1,2
5.16,2,68,38,73,4,0,2,0,205,0,33,1,9
9.56,0,75,61,61,7,2,1,165,15,0,85,1,9
4.69,0,76,48,32,4,0,3,139,11,2,66,0,9
5.86,0,49,42,37,8,1,0,152,134,0,52,1,12
8.62,0,67,52,58,0,0,1,261,95,0,70,1,5
4.76,1,46,10,87,5,0,2,254,71,0,69,0,8
6.92,0,43,76,41,7,1,2,363,49,2,82,1,10
6.26,1,85,71,40,7,0,2,151,52,0,78,1,9
7.22,0,74,70,65,5,1,1,180,78,1,81,1,12
6.68,5,61,46,73,7,0,0,116,12,1,74,1,8
6.11,3,86,53,41,1,0,5,348,65,0,75,0,6
5.63,1,57,75,55,2,0,2,360,83,0,82,1,1
5.28,0,71,51,93,1,2,1,200,1,5,26,1,6
6.55,0,33,42,53,3,0,5,97,28,0,55,0,9
7.94,0,56,90,65,9,0,2,9,44,0,57,1,4
9.65,3,39,66,50,4,2,6,189,61,0,66,1,7
7.39,0,66,78,97,0,1,2,193,82,0,39,0,7
7.86,1,66,54,77,0,1,0,77,28,0,93,1,6
9.94,2,51,42,69,4,1,4,208,17,3,59,1,11
5.21,0,71,76,70,7,0,8,80,28,0,61,0,12
8.76,1,96,62,48,1,0,2,130,55,2,47,0,10
7.26,0,83,49,46,2,1,3,68,5,0,71,0,8
4.95,1,44,65,76,6,0,2,224,116,1,46,1,6
8.12,0,46,64,72,0,0,6,316,76,2,44,1,10
4.8,0,57,100,43,6,0,7,235,48,0,92,1,11
9.95,4,74,47,71,2,0,0,318,186,0,51,1,5
9.13,5,60,48,100,4,2,5,176,42,0,55,1,2
8.71,0,37,71,86,2,1,1,180,18,0,66,1,12
4.66,0,48,75,73,5,1,3,75,70,0,75,1,12
6.14,2,58,70,67,2,1,2,134,54,1,80,1,11
5.02,0,47,70,74,3,0,2,158,80,0,32,1,6
7.68,2,31,74,67,2,0,1,58,8,0,50,0,11
7.66,0,74,80,42,0,0,4,176,2,0,61,0,7
7.49,0,83,83,73,5,0,8,337,159,2,97,1,8
7.46,0,65,38,60,10,1,8,224,78,0,38,1,2
5.03,0,82,80,16,2,1,2,76,4,5,85,1,7
8.54,5,63,52,63,0,0,3,82,95,1,54,1,8
5.27,0,70,29,30,5,0,3,96,109,2,88,1,4
5.89,0,34,78,84,3,0,9,54,119,0,57,0,11
8.72,0,61,64,58,1,2,1,94,13,0,50,0,11
4.86,0,50,93,73,3,1,6,187,164,0,70,0,8
7.15,3,47,36,74,0,0,0,381,14,1,73,1,9
6.41,0,75,14,44,1,2,3,66,46,5,79,1,1
8.99,0,90,72,100,7,2,3,285,120,0,82,1,4
5.64,0,69,45,54,3,0,0,160,176,0,63,0,8
9.7,2,80,100,37,0,3,7,102,15,0,71,1,10
8.67,1,64,23,43,5,1,3,246,210,0,56,1,8
5.49,2,56,58,59,5,0,1,170,60,4,49,0,7
7.03,1,68,66,57,6,0,3,158,13,0,54,1,7
9.66,1,55,75,27,8,2,4,141,77,0,75,1,10
4.72,2,55,52,74,1,0,6,100,37,1,71,0,10
8.54,1,73,56,66,4,1,5,44,2,0,64,1,2
6.52,0,58,81,50,9,0,3,170,162,1,35,1,12
8.43,0,100,60,48,2,1,4,170,97,0,78,1,10
5.23,0,68,56,52,0,1,2,254,9,0,97,0,9
9.22,0,77,60,60,2,0,2,1,167,3,68,1,12
6.66,3,57,68,98,2,0,3,112,55,1,35,0,11
6.92,2,52,80,81,5,0,4,219,4,0,38,0,7
8.57,3,86,22,68,3,0,1,189,34,2,46,0,6
5.87,0,36,38,78,5,0,0,200,118,0,68,0,11
6.36,1,62,32,60,6,0,1,0,192,2,51,1,5
6.15,0,59,48,100,1,0,4,130,106,0,70,1,10
5.6,0,49,36,50,1,0,5,76,125,1,58,1,5
7.25,5,51,63,54,11,1,2,222,69,3,81,1,2
6.2,1,87,93,36,0,1,1,461,88,2,46,1,7
6.3,0,35,70,72,2,1,4,289,45,0,53,1,11
6.55,0,44,60,40,7,1,10,199,75,3,50,1,7
9.26,1,81,64,55,1,1,2,129,152,0,70,1,10
5.16,1,68,100,57,6,0,7,92,134,0,80,0,7
7.92,0,42,61,62,8,1,2,12,81,0,42,0,10
7.09,0,68,97,82,1,1,3,99,144,1,85,1,5
7.41,1,70,54,48,4,0,8,139,8,3,82,0,10
7.11,0,67,78,69,2,0,4,101,121,0,88,1,4
4.87,4,84,53,49,3,0,3,250,142,1,48,0,6
5.88,1,57,58,63,8,0,2,194,91,0,61,1,10
4.64,0,92,65,93,5,0,6,216,78,2,76,0,9
7.52,2,54,100,72,2,1,4,148,171,0,45,1,1
6.72,0,66,72,34,8,1,2,222,45,0,67,0,7
8.0,3,69,47,67,5,0,3,76,30,0,31,1,9
8.09,1,60,67,66,6,1,6,335,78,0,52,1,5
8.38,2,81,66,69,4,0,2,86,141,0,36,1,12
5.87,0,59,37,32,1,2,6,168,11,0,64,1,8
8.47,0,75,32,51,2,2,9,228,79,1,72,1,3
8.88,0,72,60,100,1,1,2,115,29,0,48,0,6
5.95,0,60,78,74,10,1,4,293,35,2,65,1,12
4.65,3,46,62,86,8,1,1,235,78,0,45,1,5
9.21,0,87,59,56,4,0,3,325,79,0,85,1,3
6.76,5,66,61,52,6,1,0,136,114,0,62,1,4
5.92,0,78,62,69,0,1,2,58,26,5,62,0,12
5.81,0,64,54,25,0,1,1,11,200,3,56,0,10
9.68,1,82,63,73,5,0,4,57,175,0,79,1,6
6.57,0,98,55,64,10,0,3,306,199,0,86,1,2
6.26,1,76,47,66,8,0,2,55,160,1,66,1,3
5.99,0,53,71,56,6,1,7,132,28,0,66,0,9
5.75,0,59,46,52,2,1,4,87,65,1,84,0,12
7.19,0,69,77,50,5,0,8,18,177,0,34,0,12
7.57,1,45,28,71,8,0,0,135,41,0,53,1,10
8.53,2,29,45,67,12,2,7,175,51,2,100,1,4
9.85,1,48,77,72,0,0,0,18,58,0,17,0,12
4.72,0,93,57,75,5,0,5,106,72,1,77,1,6
9.8,1,71,30,37,6,0,0,96,35,1,55,1,5
5.1,1,76,48,47,0,1,7,73,70,2,86,1,4
9.5,0,79,73,47,6,0,2,119,17,0,31,1,6
5.75,5,57,63,43,0,0,6,176,154,3,46,0,9
5.69,0,76,79,52,6,1,1,176,21,0,59,1,4
4.78,0,83,82,46,6,0,4,311,192,0,61,0,11
4.85,0,90,55,35,12,1,1,249,118,1,84,1,10
5.76,0,73,46,41,5,0,1,106,110,0,58,0,8
9.07,0,96,43,38,6,0,0,134,64,0,31,1,5
4.98,0,70,80,70,4,1,3,302,11,0,74,1,9
7.19,0,80,10,50,1,0,7,125,18,0,66,1,8
8.88,2,100,78,62,10,1,0,176,24,1,42,1,9
9.68,0,55,81,81,2,3,0,141,53,3,49,1,11
5.36,0,73,73,53,7,0,4,431,71,0,43,0,10
7.88,0,75,69,73,7,0,1,291,162,2,51,1,1
6.39,3,55,37,29,2,2,4,127,30,0,99,0,6
4.9,0,68,91,45,3,2,1,83,76,0,53,0,6
6.66,3,77,54,69,3,0,1,43,50,2,58,0,11
4.98,4,95,100,68,3,1,4,230,86,4,62,1,10
6.47,0,66,36,59,1,1,4,7,25,1,21,1,9
9.69,2,78,65,60,7,0,0,344,71,1,66,1,7
6.41,1,59,46,69,3,0,6,16,34,0,57,0,9
7.61,0,64,85,94,5,1,5,322,91,3,72,0,7
8.75,4,66,38,67,8,1,0,107,75,1,54,0,10
8.93,2,54,28,44,6,3,4,172,154,4,79,1,1
4.53,2,70,80,72,7,0,2,41,61,0,58,1,5
8.71,0,62,45,63,3,1,3,64,71,0,64,1,7
8.87,0,92,62,61,11,1,0,253,131,0,44,1,3
5.92,3,69,72,61,3,3,2,196,38,0,65,0,6
9.61,1,59,34,41,1,0,2,50,157,0,87,0,12
8.16,1,60,65,36,0,1,2,140,124,0,37,0,6
8.27,5,73,44,72,0,0,3,122,129,1,51,1,12
8.75,1,81,89,65,4,1,4,25,80,0,89,1,7
8.96,0,50,24,62,4,1,8,3,154,0,77,1,9
8.54,0,83,56,47,6,0,2,258,4,0,45,1,9
4.77,0,69,51,61,2,0,1,556,184,1,91,1,9
8.18,1,68,65,38,6,1,0,140,24,1,47,0,7
7.89,4,78,52,85,3,0,4,178,324,1,55,1,5
9.97,0,79,73,67,1,1,2,196,103,0,62,1,12
6.77,1,98,60,73,6,0,8,525,40,3,78,1,3
8.4,5,56,54,37,2,0,0,97,60,0,84,0,10
7.83,5,72,81,72,3,0,5,149,144,0,60,0,11
9.81,1,66,24,71,0,1,4,109,79,0,74,1,8
4.99,1,31,91,44,7,0,3,29,62,2,66,0,8
4.78,0,63,49,77,6,0,3,205,186,1,28,0,10
6.96,1,36,93,38,3,0,2,164,29,1,49,1,2
8.65,4,76,56,59,2,0,8,368,8,0,67,1,4
9.57,2,66,61,52,9,1,4,275,112,0,85,1,11
9.9,0,48,89,76,3,2,0,106,55,2,68,1,6
8.42,0,20,100,62,3,1,4,229,68,1,48,0,7
4.86,1,50,80,40,5,1,3,65,68,0,45,1,8
8.8,0,67,43,58,4,0,3,4,54,0,75,0,7
9.7,0,58,63,93,2,1,1,277,157,0,42,1,4
4.98,2,79,77,60,2,0,3,225,43,0,50,1,7
5.63,1,62,79,11,4,0,7,102,105,0,42,0,7
9.79,0,70,58,64,0,0,3,143,39,3,100,1,3
6.66,1,83,47,51,5,1,2,55,66,0,50,1,3
9.93,0,100,38,92,3,0,8,40,128,0,65,1,7
6.2,1,50,59,67,1,0,0,48,25,0,65,0,11
5.21,0,80,51,52,8,1,1,289,30,1,25,1,11
8.17,0,80,98,76,5,1,5,123,59,0,55,1,8
8.06,0,77,78,52,4,1,6,204,217,0,61,1,12
9.33,0,62,21,73,6,1,0,216,122,1,37,1,1
5.74,2,100,68,80,3,1,6,46,90,0,67,0,6
7.31,0,100,84,52,7,1,0,123,81,0,68,1,3
6.57,3,53,59,77,6,0,1,303,196,1,50,0,8
8.97,4,47,92,83,1,0,8,66,163,3,51,0,9
9.56,0,37,54,72,6,1,3,76,12,0,89,0,6
8.06,0,79,57,63,3,1,4,344,72,0,50,1,1
4.7,1,93,42,85,9,0,8,209,103,0,79,1,3
4.79,0,31,67,77,0,2,6,228,128,0,55,1,2
8.88,0,76,58,67,3,2,4,4,141,0,64,1,4
7.19,1,48,53,46,2,1,4,91,13,1,81,0,7
9.18,5,70,32,73,7,1,0,19,2,1,44,0,10
6.44,1,75,69,75,4,0,8,170,189,0,65,1,6
9.54,0,63,53,66,3,1,4,129,163,5,76,1,4
9.77,1,42,76,74,0,0,4,96,120,0,100,1,11
4.88,0,44,54,69,8,0,6,147,60,0,39,1,1
7.07,2,88,50,78,2,0,6,215,140,1,65,1,6
4.55,5,33,36,49,3,1,5,21,135,1,66,0,9
9.19,1,100,40,62,8,0,6,394,142,0,72,1,12
4.97,2,71,28,47,9,0,7,219,26,0,73,0,12
7.85,0,80,74,51,8,0,6,21,20,1,63,1,1
6.6,0,65,100,89,2,2,9,318,121,0,91,0,9
4.88,3,68,53,50,0,0,2,181,183,0,49,1,7
6.67,1,100,100,64,8,1,4,360,92,1,49,0,6
5.06,0,61,97,38,6,2,0,178,75,2,50,0,11
8.75,3,68,38,58,1,0,2,10,36,0,54,0,12
4.59,0,79,75,59,1,0,9,173,6,1,72,0,9
9.57,5,71,95,78,3,0,1,135,7,5,64,0,10
8.42,0,91,53,73,4,1,1,5,52,0,48,1,7
8.01,0,89,40,50,3,0,8,123,8,0,83,0,12
9.2,0,47,48,83,6,0,2,253,119,5,88,1,7
6.7,2,88,59,61,4,1,4,131,75,4,46,1,4
9.79,1,85,64,41,4,1,9,208,101,0,72,1,11
4.96,0,95,46,64,1,2,5,13,131,0,38,1,10
8.59,1,87,47,65,4,0,7,143,170,0,89,1,1
9.77,0,83,42,43,7,0,2,225,27,1,91,0,11
9.48,1,55,40,55,7,2,2,157,15,0,67,1,6
7.58,1,59,28,68,6,1,3,21,78,1,64,1,3
7.25,0,53,57,61,8,1,7,18,127,0,57,1,12
5.87,0,56,29,81,4,1,5,176,86,1,62,0,9
9.69,3,47,65,69,2,0,0,125,85,0,44,1,12
9.45,0,68,93,65,2,0,0,239,132,0,42,1,4
5.88,1,46,73,71,1,0,0,33,30,0,27,0,6
6.14,0,61,33,68,3,0,0,32,133,4,75,0,8
8.86,0,59,67,50,0,1,7,248,1,3,60,1,7
7.53,1,47,47,60,4,0,4,172,114,0,79,1,12
7.46,3,89,10,78,3,0,5,3,180,2,38,0,8
7.67,2,52,81,46,2,1,3,245,197,0,93,1,3
8.59,0,52,37,44,3,0,3,93,103,2,81,0,8
8.41,5,56,49,39,0,1,1,211,69,0,85,0,10
9.77,0,71,43,76,4,1,2,12,116,0,38,0,9
7.41,1,61,92,59,0,1,4,277,135,0,42,1,11
6.32,0,95,83,42,7,1,3,51,17,3,50,0,8
6.11,0,56,60,55,6,0,2,13,88,2,66,1,4
6.64,0,75,61,34,5,1,2,199,1,3,62,0,10
7.72,0,73,67,48,3,0,8,66,65,1,58,1,2
6.89,0,59,68,72,2,0,4,184,5,0,44,0,10
8.8,1,74,48,46,6,0,5,230,141,1,97,1,4
6.36,0,100,36,57,0,1,2,75,117,0,68,1,4
6.45,2,71,61,37,1,1,2,100,62,2,70,1,6
7.79,0,79,89,57,5,1,1,205,196,1,46,1,9
7.97,2,58,63,38,3,0,3,20,76,0,71,0,9
5.4,0,98,70,85,0,1,4,251,51,0,87,1,11
9.78,3,60,47,41,4,0,5,146,83,0,77,1,5
8.77,0,56,96,58,2,2,2,72,39,0,93,1,6
9.3,0,77,60,50,2,0,3,480,53,2,71,0,10
5.53,0,74,40,35,7,0,1,388,52,0,35,0,12
5.21,0,77,40,52,1,0,9,106,16,5,34,0,9
8.51,0,66,76,46,2,0,5,54,136,0,89,1,5
8.46,2,71,100,39,2,0,5,346,4,0,64,0,10
5.63,0,52,72,76,2,0,5,5,106,0,35,1,9
5.39,0,88,63,50,7,0,3,158,167,0,86,1,6
